"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
3796,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,949,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3da00","0x14806a8d8b00",1918512012081209,1918512012094920,1918512014198924,1918512014250615,2104004
3797,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1899,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d980","0x14806a8d8b40",1918512015098691,1918512015427086,1918512018396531,1918512018425108,2969445
3798,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,949,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d980","0x14806a8d8b00",1918512018626968,1918512018638772,1918512020776056,1918512020812825,2137284
3799,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1899,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3da80","0x14806a8d8b40",1918512021888981,1918512022217178,1918512025257344,1918512025304571,3040166
3800,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,950,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3da80","0x14806a8d8b00",1918512025559452,1918512025573825,1918512027704548,1918512027733136,2130723
3801,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1901,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d880","0x14806a8d8b40",1918512028763594,1918512029091751,1918512032101996,1918512032149355,3010245
3802,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,950,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d880","0x14806a8d8b00",1918512032402483,1918512032417197,1918512034578801,1918512034606566,2161604
3803,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1901,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d800","0x14806a8d8b40",1918512035602067,1918512035929203,1918512038969209,1918512039024940,3040006
3804,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,951,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d800","0x14806a8d8b00",1918512039278920,1918512039293529,1918512041424733,1918512041456060,2131204
3805,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1903,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d780","0x14806a8d8b40",1918512042280240,1918512042610015,1918512045602021,1918512045649971,2992006
3806,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,951,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d780","0x14806a8d8b00",1918512045905875,1918512045921222,1918512048019145,1918512048074078,2097923
3807,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1903,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d900","0x14806a8d8b40",1918512049172467,1918512049501228,1918512052526514,1918512052573277,3025286
3808,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,952,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d900","0x14806a8d8b00",1918512052833660,1918512052849394,1918512054978358,1918512055035057,2128964
3809,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1905,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d680","0x14806a8d8b40",1918512056101234,1918512056428761,1918512059419166,1918512059467017,2990405
3810,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,952,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d680","0x14806a8d8b00",1918512059684407,1918512059696607,1918512061817250,1918512061845736,2120643
3811,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1905,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d600","0x14806a8d8b40",1918512062697299,1918512063028453,1918512066049578,1918512066105465,3021125
3812,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,953,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d600","0x14806a8d8b00",1918512066356810,1918512066368779,1918512068508623,1918512068539961,2139844
3813,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1907,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d700","0x14806a8d8b40",1918512069512407,1918512069839025,1918512072862391,1918512072894882,3023366
3814,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,953,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d700","0x14806a8d8b00",1918512073143442,1918512073157147,1918512075310751,1918512075362063,2153604
3815,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1907,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d500","0x14806a8d8b40",1918512076404103,1918512076732353,1918512079748198,1918512079798491,3015845
3816,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,954,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d500","0x14806a8d8b00",1918512080051429,1918512080065639,1918512082200523,1918512082248979,2134884
3817,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1909,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d580","0x14806a8d8b40",1918512083099640,1918512083430445,1918512086412371,1918512086441427,2981926
3818,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,954,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d580","0x14806a8d8b00",1918512086642145,1918512086653971,1918512088794295,1918512088822902,2140324
3819,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1909,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d480","0x14806a8d8b40",1918512089839403,1918512090166457,1918512093232703,1918512093280151,3066246
3820,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,955,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d480","0x14806a8d8b00",1918512093526436,1918512093540384,1918512095700068,1918512095731290,2159684
3821,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1911,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d380","0x14806a8d8b40",1918512096718865,1918512097045510,1918512100051435,1918512100098645,3005925
3822,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,955,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d380","0x14806a8d8b00",1918512100347565,1918512100361036,1918512102482320,1918512102514416,2121284
3823,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1911,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d300","0x14806a8d8b40",1918512103335850,1918512103664082,1918512106640727,1918512106669712,2976645
3824,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,956,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d300","0x14806a8d8b00",1918512106870490,1918512106882488,1918512109011612,1918512109070854,2129124
3825,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1913,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d400","0x14806a8d8b40",1918512110155778,1918512110484414,1918512113462340,1918512113509819,2977926
3826,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,956,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d400","0x14806a8d8b00",1918512113762486,1918512113776900,1918512115942504,1918512115975135,2165604
3827,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1913,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d200","0x14806a8d8b40",1918512117056611,1918512117385547,1918512120390993,1918512120436381,3005446
3828,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,957,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d200","0x14806a8d8b00",1918512120684560,1918512120698673,1918512122820437,1918512122848404,2121764
3829,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1915,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d180","0x14806a8d8b40",1918512123852762,1918512124179799,1918512127180285,1918512127232482,3000486
3830,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,957,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d180","0x14806a8d8b00",1918512127482755,1918512127496605,1918512129628129,1918512129659785,2131524
3831,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1915,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d100","0x14806a8d8b40",1918512130603125,1918512130930372,1918512133945897,1918512133999438,3015525
3832,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,958,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d100","0x14806a8d8b00",1918512134272134,1918512134289258,1918512136425422,1918512136473000,2136164
3833,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1917,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d080","0x14806a8d8b40",1918512137523416,1918512137852697,1918512140856222,1918512140906923,3003525
3834,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,958,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d080","0x14806a8d8b00",1918512141155853,1918512141169662,1918512143301986,1918512143350317,2132324
3835,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1917,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d280","0x14806a8d8b40",1918512144425001,1918512144752549,1918512147742314,1918512147789912,2989765
3836,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,959,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d280","0x14806a8d8b00",1918512148037229,1918512148050955,1918512150225839,1918512150274215,2174884
3837,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1919,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cf80","0x14806a8d8b40",1918512151126820,1918512151457841,1918512154466486,1918512154508474,3008645
3838,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,959,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cf80","0x14806a8d8b00",1918512154716666,1918512154728727,1918512156850491,1918512156882374,2121764
3839,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1919,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3d000","0x14806a8d8b40",1918512157893174,1918512158220573,1918512161259139,1918512161306449,3038566
3840,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,960,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3d000","0x14806a8d8b00",1918512161557643,1918512161571779,1918512163694503,1918512163725526,2122724
3841,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1921,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ce80","0x14806a8d8b40",1918512164689496,1918512165015466,1918512168023631,1918512168077492,3008165
3842,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,960,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ce80","0x14806a8d8b00",1918512168349627,1918512168364592,1918512170476276,1918512170508682,2111684
3843,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1921,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ce00","0x14806a8d8b40",1918512171332101,1918512171661238,1918512174654683,1918512174685390,2993445
3844,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,961,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ce00","0x14806a8d8b00",1918512174888532,1918512174900444,1918512177047648,1918512177080501,2147204
3845,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1923,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cf00","0x14806a8d8b40",1918512178142289,1918512178470530,1918512181467656,1918512181514514,2997126
3846,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,961,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cf00","0x14806a8d8b00",1918512181769306,1918512181784136,1918512183938700,1918512183970503,2154564
3847,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1923,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cd00","0x14806a8d8b40",1918512184996883,1918512185324303,1918512188353588,1918512188399838,3029285
3848,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,962,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cd00","0x14806a8d8b00",1918512188646343,1918512188660149,1918512190802393,1918512190830618,2142244
3849,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1925,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cc80","0x14806a8d8b40",1918512191802052,1918512192129435,1918512195159521,1918512195214485,3030086
3850,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,962,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cc80","0x14806a8d8b00",1918512195476220,1918512195490081,1918512197618085,1918512197666505,2128004
3851,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1925,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cc00","0x14806a8d8b40",1918512198708095,1918512199036648,1918512202047853,1918512202080080,3011205
3852,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,963,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cc00","0x14806a8d8b00",1918512202303100,1918512202315652,1918512204437735,1918512204488417,2122083
3853,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1927,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cd80","0x14806a8d8b40",1918512205470151,1918512205800297,1918512208768462,1918512208816697,2968165
3854,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,963,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cd80","0x14806a8d8b00",1918512209065286,1918512209079183,1918512211187347,1918512211244481,2108164
3855,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1927,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cb80","0x14806a8d8b40",1918512212312902,1918512212640469,1918512215665915,1918512215697051,3025446
3856,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,964,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cb80","0x14806a8d8b00",1918512215941532,1918512215955035,1918512218121279,1918512218149201,2166244
3857,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1929,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ca80","0x14806a8d8b40",1918512219166544,1918512219496642,1918512222478567,1918512222533880,2981925
3858,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,964,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ca80","0x14806a8d8b00",1918512222775967,1918512222788328,1918512224937132,1918512224968808,2148804
3859,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1929,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3cb00","0x14806a8d8b40",1918512225968316,1918512226295534,1918512229361940,1918512229416919,3066406
3860,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,965,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3cb00","0x14806a8d8b00",1918512229688754,1918512229705781,1918512231847704,1918512231878549,2141923
3861,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1931,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c980","0x14806a8d8b40",1918512232865453,1918512233192987,1918512236193472,1918512236240624,3000485
3862,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,965,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c980","0x14806a8d8b00",1918512236487480,1918512236500993,1918512238641317,1918512238689889,2140324
3863,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1931,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c900","0x14806a8d8b40",1918512239728943,1918512240057799,1918512243047085,1918512243076161,2989286
3864,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,966,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c900","0x14806a8d8b00",1918512243319731,1918512243334445,1918512245468689,1918512245517631,2134244
3865,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1933,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ca00","0x14806a8d8b40",1918512246366900,1918512246696852,1918512249665337,1918512249707354,2968485
3866,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,966,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ca00","0x14806a8d8b00",1918512249912730,1918512249924217,1918512252082461,1918512252114128,2158244
3867,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1933,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c880","0x14806a8d8b40",1918512253158182,1918512253485024,1918512256530149,1918512256576586,3045125
3868,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,967,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c880","0x14806a8d8b00",1918512256838281,1918512256853190,1918512259105994,1918512259134070,2252804
3869,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1935,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c780","0x14806a8d8b40",1918512260144139,1918512260470957,1918512263501522,1918512263548607,3030565
3870,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,967,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c780","0x14806a8d8b00",1918512263814420,1918512263830003,1918512265964567,1918512265992772,2134564
3871,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1935,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c700","0x14806a8d8b40",1918512266978073,1918512267304561,1918512270385206,1918512270448158,3080645
3872,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,968,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c700","0x14806a8d8b00",1918512270708540,1918512270722966,1918512272879450,1918512272911060,2156484
3873,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1937,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c680","0x14806a8d8b40",1918512273735530,1918512274066012,1918512277050018,1918512277098327,2984006
3874,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,968,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c680","0x14806a8d8b00",1918512277357467,1918512277373058,1918512279490982,1918512279538034,2117924
3875,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1937,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c800","0x14806a8d8b40",1918512280525068,1918512280854984,1918512283856750,1918512283904057,3001766
3876,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,969,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c800","0x14806a8d8b00",1918512284153228,1918512284168111,1918512286309234,1918512286360356,2141123
3877,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1939,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c600","0x14806a8d8b40",1918512287433386,1918512287761397,1918512290751323,1918512290798779,2989926
3878,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,969,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c600","0x14806a8d8b00",1918512291047899,1918512291062203,1918512293190047,1918512293222214,2127844
3879,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1939,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c500","0x14806a8d8b40",1918512294068958,1918512294401249,1918512297415175,1918512297470780,3013926
3880,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,970,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c500","0x14806a8d8b00",1918512297740581,1918512297755495,1918512299910859,1918512299941367,2155364
3881,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1941,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c580","0x14806a8d8b40",1918512300903413,1918512301230542,1918512304210707,1918512304256923,2980165
3882,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,970,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c580","0x14806a8d8b00",1918512304504821,1918512304518228,1918512306655992,1918512306685678,2137764
3883,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1941,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c400","0x14806a8d8b40",1918512307643406,1918512307971514,1918512310985919,1918512311033717,3014405
3884,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,971,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c400","0x14806a8d8b00",1918512311283749,1918512311297280,1918512313429604,1918512313463154,2132324
3885,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1943,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c480","0x14806a8d8b40",1918512314285320,1918512314617446,1918512317589291,1918512317644240,2971845
3886,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,971,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c480","0x14806a8d8b00",1918512317888030,1918512317899852,1918512320052336,1918512320082984,2152484
3887,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1943,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c380","0x14806a8d8b40",1918512321066943,1918512321394418,1918512324402584,1918512324454599,3008166
3888,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,972,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c380","0x14806a8d8b00",1918512324720993,1918512324736344,1918512326856348,1918512326904655,2120004
3889,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1945,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c280","0x14806a8d8b40",1918512327939902,1918512328269311,1918512331246116,1918512331293001,2976805
3890,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,972,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c280","0x14806a8d8b00",1918512331542022,1918512331556742,1918512333706665,1918512333736856,2149923
3891,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1945,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c300","0x14806a8d8b40",1918512334557389,1918512334887787,1918512337874672,1918512337931508,2986885
3892,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,973,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c300","0x14806a8d8b00",1918512338151583,1918512338163473,1918512340264596,1918512340295098,2101123
3893,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1947,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c200","0x14806a8d8b40",1918512341317220,1918512341644919,1918512344649724,1918512344695999,3004805
3894,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,973,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c200","0x14806a8d8b00",1918512344950660,1918512344965085,1918512347127809,1918512347159221,2162724
3895,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1947,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c100","0x14806a8d8b40",1918512348130024,1918512348456611,1918512351503977,1918512351550683,3047366
3896,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,974,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c100","0x14806a8d8b00",1918512351801116,1918512351815658,1918512353954381,1918512353986593,2138723
3897,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1949,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c080","0x14806a8d8b40",1918512354810592,1918512355139024,1918512358129429,1918512358157910,2990405
3898,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,974,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c080","0x14806a8d8b00",1918512358359468,1918512358371030,1918512360484153,1918512360540807,2113123
3899,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1949,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c180","0x14806a8d8b40",1918512361629116,1918512361957596,1918512364980802,1918512365027633,3023206
3900,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,975,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c180","0x14806a8d8b00",1918512365274790,1918512365288802,1918512367438566,1918512367467770,2149764
3901,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1951,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bf80","0x14806a8d8b40",1918512368503689,1918512368830409,1918512371825934,1918512371872008,2995525
3902,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,975,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bf80","0x14806a8d8b00",1918512372119956,1918512372134095,1918512374268499,1918512374299751,2134404
3903,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1951,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bf00","0x14806a8d8b40",1918512375310742,1918512375638741,1918512378702747,1918512378752351,3064006
3904,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,976,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bf00","0x14806a8d8b00",1918512379000209,1918512379014267,1918512381132031,1918512381163803,2117764
3905,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1953,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3be80","0x14806a8d8b40",1918512381994005,1918512382326593,1918512385324199,1918512385371100,2997606
3906,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,976,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3be80","0x14806a8d8b00",1918512385632114,1918512385646919,1918512387782923,1918512387831627,2136004
3907,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1953,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3c000","0x14806a8d8b40",1918512388932260,1918512389257646,1918512392282612,1918512392328994,3024966
3908,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,977,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3c000","0x14806a8d8b00",1918512392578806,1918512392592372,1918512394737656,1918512394791344,2145284
3909,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1955,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bd80","0x14806a8d8b40",1918512396010306,1918512396338940,1918512399326945,1918512399380197,2988005
3910,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,977,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bd80","0x14806a8d8b00",1918512399635529,1918512399649825,1918512401807109,1918512401839281,2157284
3911,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1955,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3be00","0x14806a8d8b40",1918512402658070,1918512402988871,1918512406013517,1918512406042079,3024646
3912,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,978,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3be00","0x14806a8d8b00",1918512406244600,1918512406256237,1918512408387601,1918512408418995,2131364
3913,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1957,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bd00","0x14806a8d8b40",1918512409444403,1918512409772083,1918512412803609,1918512412834163,3031526
3914,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,978,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bd00","0x14806a8d8b00",1918512413082332,1918512413096089,1918512415214333,1918512415245164,2118244
3915,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1957,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bc00","0x14806a8d8b40",1918512416205326,1918512416531936,1918512419567301,1918512419613561,3035365
